Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Return
2020-07-21,79.25150299072266,79.35250091552734,77.63099670410156,77.7959976196289,77.33220672607422,27486000,GOOGL,0.0
2020-07-22,77.7854995727539,78.3489990234375,77.1614990234375,78.24250030517578,77.77605438232422,24482000,GOOGL,0.005739404329384357
2020-07-23,78.29650115966797,78.51750183105469,75.42949676513672,75.8375015258789,75.38539123535156,33910000,GOOGL,-0.030737754671904094
2020-07-24,74.95950317382812,75.77149963378906,74.37950134277344,75.4104995727539,74.9609375,29902000,GOOGL,-0.005630485505634608
2020-07-27,75.66300201416016,76.87799835205078,75.61650085449219,76.47149658203125,76.01560974121094,27124000,GOOGL,0.014069619155005375
2020-07-28,76.25,76.30049896240234,75.0260009765625,75.18250274658203,74.73429107666016,30910000,GOOGL,-0.016855873012325717
2020-07-29,75.25,76.66649627685547,75.15049743652344,76.17549896240234,75.72136688232422,22676000,GOOGL,0.013207810056116598
2020-07-30,74.89849853515625,77.04450225830078,74.75849914550781,76.91850280761719,76.45994567871094,36042000,GOOGL,0.009753842841010663
2020-07-31,74.85250091552734,75.2509994506836,72.69999694824219,74.39749908447266,73.95397186279297,91468000,GOOGL,-0.03277499731696387
2020-08-03,74.55000305175781,74.8864974975586,73.58599853515625,74.13800048828125,73.69601440429688,45482000,GOOGL,-0.0034880016046878737
2020-08-04,74.33550262451172,74.65550231933594,73.20149993896484,73.66500091552734,73.22583770751953,37212000,GOOGL,-0.006379988260253544
2020-08-05,73.84100341796875,74.5,73.56099700927734,73.95449829101562,73.51361083984375,29134000,GOOGL,0.003929917489857271
2020-08-06,73.80750274658203,75.3134994506836,73.59500122070312,75.24749755859375,74.79889678955078,33306000,GOOGL,0.017483713600355832
2020-08-07,75.4520034790039,76.00450134277344,74.3134994506836,74.91850280761719,74.47187805175781,27718000,GOOGL,-0.0043721686654147884
2020-08-10,74.54000091552734,75.35749816894531,73.87449645996094,74.84100341796875,74.39482116699219,20546000,GOOGL,-0.0010344492581151332
2020-08-11,74.69999694824219,75.52200317382812,73.90950012207031,74.0270004272461,73.58567810058594,31098000,GOOGL,-0.010876430747148724
2020-08-12,74.35600280761719,75.58350372314453,74.25,75.36199951171875,74.9127197265625,22512000,GOOGL,0.018033948110388387
2020-08-13,75.4104995727539,76.84850311279297,75.4104995727539,75.8324966430664,75.38041687011719,22388000,GOOGL,0.00624316146593884
2020-08-14,75.68049621582031,75.989501953125,74.94999694824219,75.23149871826172,74.78300476074219,21942000,GOOGL,-0.007925334802485917
2020-08-17,75.79850006103516,76.18900299072266,75.25,75.81199645996094,75.36003875732422,19990000,GOOGL,0.007716152829457146
2020-08-18,76.30599975585938,77.86849975585938,76.08350372314453,77.78900146484375,77.32524871826172,28378000,GOOGL,0.02607773303961114
2020-08-19,77.62449645996094,78.44300079345703,77.0,77.23049926757812,76.77007293701172,30472000,GOOGL,-0.007179706471975189
2020-08-20,76.99849700927734,79.00849914550781,76.7229995727539,78.8125,78.3426513671875,26382000,GOOGL,0.02048414483170391
2020-08-21,78.58999633789062,79.59400177001953,78.1155014038086,78.77850341796875,78.3088607788086,34838000,GOOGL,-0.0004313602795400495
2020-08-24,79.62349700927734,80.43900299072266,78.75199890136719,79.25749969482422,78.78500366210938,25638000,GOOGL,0.006080291654108949
2020-08-25,79.00499725341797,80.44400024414062,78.89399719238281,80.2925033569336,79.81382751464844,25150000,GOOGL,0.01305874732479051
2020-08-26,80.31500244140625,82.6395034790039,80.04900360107422,82.20649719238281,81.71641540527344,52188000,GOOGL,0.02383776511414415
2020-08-27,82.33049774169922,82.39949798583984,80.94049835205078,81.4260025024414,80.9405746459961,31350000,GOOGL,-0.009494318777685695
2020-08-28,81.47350311279297,82.06749725341797,81.28050231933594,81.97149658203125,81.48281860351562,22418000,GOOGL,0.006699261449971017
