Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Return
2023-08-02,195.0399932861328,195.17999267578125,191.8500061035156,192.5800018310547,190.6709442138672,50389300,AAPL,0.0
2023-08-03,191.57000732421875,192.3699951171875,190.69000244140625,191.1699981689453,189.27491760253903,61235200,AAPL,-0.007321651514710981
2023-08-04,185.5200042724609,187.3800048828125,181.9199981689453,181.9900054931641,180.18592834472656,115956800,AAPL,-0.048020048981056385
2023-08-07,182.1300048828125,183.1300048828125,177.35000610351562,178.85000610351562,177.0770721435547,97576100,AAPL,-0.0172536913834338
2023-08-08,179.69000244140625,180.2700042724609,177.5800018310547,179.8000030517578,178.01763916015625,67823000,AAPL,0.005311696482092065
2023-08-09,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,176.42361450195312,60378500,AAPL,-0.00895439701348677
2023-08-10,179.47999572753906,180.75,177.60000610351562,177.97000122070312,176.2057647705078,54686900,AAPL,-0.0012346440186814522
2023-08-11,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,176.26524353027344,52036700,AAPL,-0.0010114509936260951
2023-08-14,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,177.92095947265625,43675600,AAPL,0.009393180104611876
2023-08-15,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,175.9281768798828,43622600,AAPL,-0.01120032146677552
2023-08-16,177.1300048828125,178.5399932861328,176.5,176.57000732421875,175.0557403564453,46964900,AAPL,-0.004959085033290345
2023-08-17,177.13999938964844,177.50999450683594,173.47999572753906,174.0,172.50778198242188,66062900,AAPL,-0.014555174817995509
2023-08-18,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,172.9935760498047,61172200,AAPL,0.0028161235239314575
2023-08-21,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,174.33197021484375,46311900,AAPL,0.007736780344014926
2023-08-22,177.05999755859375,177.67999267578125,176.25,177.22999572753906,175.7100372314453,42038900,AAPL,0.007904910251348207
2023-08-23,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,179.56671142578125,52722800,AAPL,0.021948877071738204
2023-08-24,180.6699981689453,181.1000061035156,176.00999450683594,176.3800048828125,174.8673553466797,54945800,AAPL,-0.02617044148719283
2023-08-25,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,177.07823181152344,51449600,AAPL,0.01264313224744873
2023-08-28,180.08999633789062,180.58999633789065,178.5500030517578,180.19000244140625,178.64468383789062,43820700,AAPL,0.008846099466185864
2023-08-29,179.6999969482422,184.8999938964844,179.5,184.1199951171875,182.5409698486328,53003900,AAPL,0.02181027039532446
2023-08-30,184.94000244140625,187.8500061035156,184.7400054931641,187.6499938964844,186.0407257080078,60813900,AAPL,0.019172272827023162
2023-08-31,187.83999633789065,189.1199951171875,187.47999572753903,187.8699951171875,186.25880432128903,60794500,AAPL,0.001172401960345626
2023-09-01,189.4900054931641,189.9199981689453,188.27999877929688,189.4600067138672,187.83517456054688,45766500,AAPL,0.008463361036912254
2023-09-05,188.27999877929688,189.97999572753903,187.6100006103516,189.6999969482422,188.07313537597656,45280000,AAPL,0.0012667065653462206
2023-09-06,188.3999938964844,188.8500061035156,181.47000122070312,182.91000366210935,181.34136962890625,81755800,AAPL,-0.0357933231173716
2023-09-07,175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,176.03724670410156,112488800,AAPL,-0.02924939039090879
2023-09-08,178.35000610351562,180.2400054931641,177.7899932861328,178.17999267578125,176.6519012451172,65551300,AAPL,0.0034917499758519988
2023-09-11,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,177.82179260253906,58953100,AAPL,0.006622561359722834
2023-09-12,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,174.78807067871094,90370200,AAPL,-0.017060646455066664
2023-09-13,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,172.71597290039062,84267900,AAPL,-0.011854771989295187
2023-09-14,174.0,176.10000610351562,173.5800018310547,175.74000549316406,174.2328643798828,60895800,AAPL,0.008782496529087691
2023-09-15,176.47999572753906,176.5,173.82000732421875,175.00999450683594,173.50909423828125,109259500,AAPL,-0.004153926047057777
2023-09-18,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,176.44371032714844,67257600,AAPL,0.016913358132535583
2023-09-19,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,177.53431701660156,51826900,AAPL,0.006180851244426799
2023-09-20,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,173.98500061035156,58436200,AAPL,-0.01999219123598317
2023-09-21,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,172.43836975097656,63149100,AAPL,-0.008889468166570769
2023-09-22,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,173.29100036621094,56725400,AAPL,0.0049445216268977354
2023-09-25,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,174.56993103027344,46172700,AAPL,0.00738033408360006
2023-09-26,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,170.48529052734375,64588900,AAPL,-0.023398427273646605
2023-09-27,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,168.96836853027344,66921800,AAPL,-0.008897499292564004
2023-09-28,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,169.22616577148438,56294400,AAPL,0.0015256103784480057
2023-09-29,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,169.74168395996094,51861100,AAPL,0.003046483478957418
2023-10-02,171.22000122070312,174.3000030517578,170.92999267578125,173.75,172.25991821289062,52164500,AAPL,0.014835542237771948
2023-10-03,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,170.9214630126953,49594600,AAPL,-0.007769819300809333
2023-10-04,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,172.17068481445312,53020300,AAPL,0.00730864159068112
2023-10-05,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,173.40997314453125,48527900,AAPL,0.007197972898999483
2023-10-06,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,175.9678497314453,57266700,AAPL,0.014750453244736894
2023-10-09,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,177.45498657226562,42390800,AAPL,0.008451180086631815
2023-10-10,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,176.86012268066406,43698000,AAPL,-0.00335217657467779
2023-10-11,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,178.25802612304688,47551100,AAPL,0.007904051050695804
2023-10-12,180.07000732421875,182.33999633789065,179.0399932861328,180.7100067138672,179.1602325439453,56743100,AAPL,0.005061199369654101
2023-10-13,181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,177.31619262695312,51427100,AAPL,-0.01029273721015711
2023-10-16,176.75,179.0800018310547,176.50999450683594,178.72000122070312,177.18731689453125,52517000,AAPL,-0.0007268933652552212
2023-10-17,176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,175.6307373046875,57549400,AAPL,-0.0087847320585005
