Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Return
2010-01-04,7.622499942779541,7.660714149475098,7.585000038146973,7.643214225769043,6.431896209716797,493729600,AAPL,0.0
2010-01-05,7.664286136627197,7.699643135070801,7.6160712242126465,7.656428813934326,6.443015098571777,601904800,AAPL,0.0017289307580481417
2010-01-06,7.656428813934326,7.68678617477417,7.526785850524902,7.534643173217773,6.340532302856445,552160000,AAPL,-0.01590632443351514
2010-01-07,7.5625,7.5714287757873535,7.466071128845215,7.520713806152344,6.328808784484863,477131200,AAPL,-0.0018487095865324932
2010-01-08,7.510714054107666,7.5714287757873535,7.466429233551025,7.570713996887207,6.370885848999023,447610800,AAPL,0.006648330467509567
2010-01-11,7.599999904632568,7.607142925262451,7.444643020629883,7.503929138183594,6.314685821533203,462229600,AAPL,-0.008821474266637597
2010-01-12,7.471070766448975,7.491786003112793,7.372142791748047,7.41857099533081,6.242856025695801,594459600,AAPL,-0.011375126454545081
2010-01-13,7.423929214477539,7.533214092254639,7.289286136627197,7.523213863372803,6.330914497375488,605892000,AAPL,0.014105528963442415
2010-01-14,7.503929138183594,7.51642894744873,7.465000152587891,7.479642868041992,6.294249534606934,432894000,AAPL,-0.005791540174464371
2010-01-15,7.533214092254639,7.557143211364746,7.352499961853027,7.354642868041992,6.189058303833008,594067600,AAPL,-0.0167120278608599
2010-01-19,7.440357208251953,7.685357093811035,7.401429176330566,7.679999828338623,6.462851524353027,730007600,AAPL,0.04423830852622346
2010-01-20,7.675356864929199,7.698214054107666,7.482142925262451,7.56178617477417,6.363372325897217,612152800,AAPL,-0.015392403151918477
2010-01-21,7.574285984039307,7.618214130401611,7.400356769561768,7.431070804595947,6.253374576568604,608154400,AAPL,-0.01728630870498349
2010-01-22,7.385000228881836,7.410714149475098,7.041429042816162,7.0625,5.943215370178223,881767600,AAPL,-0.049598612943910436
2010-01-25,7.232500076293945,7.310713768005371,7.1496429443359375,7.252500057220459,6.103104591369629,1065699600,AAPL,0.026902662969268576
2010-01-26,7.35535717010498,7.632500171661377,7.235000133514404,7.355000019073486,6.189359664916992,1867110000,AAPL,0.014133052195012485
2010-01-27,7.387499809265137,7.520713806152344,7.126070976257324,7.424285888671875,6.247664451599121,1722568400,AAPL,0.009420240573584149
2010-01-28,7.318929195404053,7.339285850524902,7.096428871154785,7.117499828338623,5.989498615264893,1173502400,AAPL,-0.04132196212990025
2010-01-29,7.181428909301758,7.221428871154785,6.794642925262451,6.859285831451416,5.772205829620361,1245952400,AAPL,-0.03627874999857639
2010-02-01,6.870357036590576,7.0,6.83214282989502,6.9546427726745605,5.852450847625732,749876400,AAPL,0.013901876021248594
2010-02-02,6.996786117553711,7.0114288330078125,6.906428813934326,6.994999885559082,5.886412620544434,698342400,AAPL,0.005802902349361316
2010-02-03,6.9703569412231445,7.150000095367432,6.943571090698242,7.115356922149658,5.987694263458252,615328000,AAPL,0.017206152760495197
2010-02-04,7.026071071624756,7.084642887115479,6.841785907745361,6.85892915725708,5.771907806396484,757652000,AAPL,-0.03603863695078102
2010-02-05,6.879642963409424,7.0,6.816071033477783,6.980713844299316,5.874391555786133,850306800,AAPL,0.017755641478434336
2010-02-08,6.98892879486084,7.067142963409424,6.928571224212647,6.932857036590576,5.834118366241455,478270800,AAPL,-0.006855575056671559
2010-02-09,7.014999866485596,7.053571224212647,6.955357074737549,7.006785869598389,5.896330833435059,632886800,AAPL,0.010663545002821628
2010-02-10,6.996070861816406,7.021429061889648,6.937857151031494,6.968571186065674,5.864170551300049,370361600,AAPL,-0.005453953388032562
2010-02-11,6.960000038146973,7.1339287757873535,6.930714130401611,7.0953569412231445,5.970865726470947,550345600,AAPL,0.018193938437622847
2010-02-12,7.075356960296631,7.201428890228272,6.982142925262451,7.156428813934326,6.022258758544922,655468800,AAPL,0.008607300974015963
2010-02-16,7.2121429443359375,7.2746429443359375,7.197143077850342,7.264286041259766,6.113020896911621,543737600,AAPL,0.015071375700046019
2010-02-17,7.292500019073486,7.296785831451416,7.1735711097717285,7.23392915725708,6.087474346160889,436396800,AAPL,-0.004178921896833887
